product,campaign_type,campaign,channel,date,conversions
product b,always on,always on,dv360 - prospecting,2022-02-22,152.13088972977096
product b,always on,always on,dv360 - prospecting,2022-02-23,126.72024121513468
product b,always on,always on,dv360 - prospecting,2022-02-24,134.48531280788245
product b,always on,always on,dv360 - prospecting,2022-02-25,137.41472050334133
product b,always on,always on,dv360 - prospecting,2022-02-26,145.9086656760619
product b,always on,always on,dv360 - prospecting,2022-02-27,140.79496335960067
product b,always on,always on,dv360 - prospecting,2022-02-28,2496.3338083068693
product b,always on,always on,dv360 - prospecting,2022-03-01,121.41379584159463
product b,always on,always on,dv360 - prospecting,2022-03-02,146.53649807188461
product b,always on,always on,dv360 - prospecting,2022-03-03,153.77980264656298
product b,always on,always on,dv360 - prospecting,2022-03-04,142.28219993202521
product b,always on,always on,dv360 - prospecting,2022-03-05,132.81515655802997
product b,always on,always on,dv360 - prospecting,2022-03-06,147.47977497800193
product b,always on,always on,dv360 - prospecting,2022-03-07,2330.356833932035
product b,always on,always on,dv360 - prospecting,2022-03-08,138.99287388469833
product b,always on,always on,dv360 - prospecting,2022-03-09,138.83016253683004
product b,always on,always on,dv360 - prospecting,2022-03-10,131.12323599447018
product b,always on,always on,dv360 - prospecting,2022-03-11,136.49622126559592
product b,always on,always on,dv360 - prospecting,2022-03-12,139.89782922096819
product b,always on,always on,dv360 - prospecting,2022-03-13,124.62412439754888
product b,always on,always on,dv360 - prospecting,2022-03-14,2406.1257472354655
product b,always on,always on,dv360 - prospecting,2022-03-15,123.51917953155493
product b,always on,always on,dv360 - prospecting,2022-03-16,138.67538830189469
product b,always on,always on,dv360 - prospecting,2022-03-17,128.99341019139217
product b,always on,always on,dv360 - prospecting,2022-03-18,134.90161979589811
product b,always on,always on,dv360 - prospecting,2022-03-19,141.85217352503324
product b,always on,always on,dv360 - prospecting,2022-03-20,157.21627459080355
product b,always on,always on,dv360 - prospecting,2022-03-21,2486.0528638899859
product b,always on,always on,dv360 - prospecting,2022-03-22,141.61665964686409
product b,always on,always on,dv360 - prospecting,2022-03-23,148.17210495145252
product b,always on,always on,dv360 - prospecting,2022-03-24,129.48872832430553
product b,always on,always on,dv360 - prospecting,2022-03-25,147.18013973028616
product b,always on,always on,dv360 - prospecting,2022-03-26,147.97391441330535
product b,always on,always on,dv360 - prospecting,2022-03-27,141.49831280345262
product b,always on,always on,dv360 - prospecting,2022-03-28,2382.023926762874
product b,always on,always on,dv360 - prospecting,2022-03-29,141.28583404665804
product b,always on,always on,dv360 - prospecting,2022-03-30,144.50761768917687
product b,always on,always on,dv360 - prospecting,2022-03-31,118.75919126062703
product b,always on,always on,dv360 - prospecting,2022-04-01,148.28802466116349
product b,always on,always on,dv360 - prospecting,2022-04-02,138.93549232591678
product b,always on,always on,dv360 - prospecting,2022-04-03,145.8523627763486
product b,always on,always on,dv360 - prospecting,2022-04-04,2392.0868150795677
product b,always on,always on,dv360 - prospecting,2022-04-05,142.46133868274916
product b,always on,always on,dv360 - prospecting,2022-04-06,126.46469405577967
product b,always on,always on,dv360 - prospecting,2022-04-07,149.57634278055471
product b,always on,always on,dv360 - prospecting,2022-04-08,136.61835391328805
product b,always on,always on,dv360 - prospecting,2022-04-09,130.09953377920687
product b,always on,always on,dv360 - prospecting,2022-04-10,128.77780776442225
product b,always on,always on,dv360 - prospecting,2022-04-11,2435.3842380471719
product b,always on,always on,dv360 - prospecting,2022-04-12,110.83747164160228
product b,always on,always on,dv360 - prospecting,2022-04-13,135.93093300309579
product b,always on,always on,dv360 - prospecting,2022-04-14,149.0323997780331
product b,always on,always on,dv360 - prospecting,2022-04-15,121.1166035212545
product b,always on,always on,dv360 - prospecting,2022-04-16,135.19424329467677
product b,always on,always on,dv360 - prospecting,2022-04-17,144.71490624011096
product b,always on,always on,dv360 - prospecting,2022-04-18,2445.5908462463221
product b,always on,always on,dv360 - prospecting,2022-04-19,145.98926879527056
product b,always on,always on,dv360 - prospecting,2022-04-20,147.56472692658463
product b,always on,always on,dv360 - prospecting,2022-04-21,124.16680587880002
product b,always on,always on,dv360 - prospecting,2022-04-22,138.94247436157951
product b,always on,always on,dv360 - prospecting,2022-04-23,136.46401820504852
product b,always on,always on,dv360 - prospecting,2022-04-24,149.78235799259028
product b,always on,always on,dv360 - prospecting,2022-04-25,2333.6751545806005
product b,always on,always on,dv360 - prospecting,2022-04-26,127.76921292065737
product b,always on,always on,dv360 - prospecting,2022-04-27,142.13015714754727
product b,always on,always on,dv360 - prospecting,2022-04-28,154.21854673987349
product b,always on,always on,dv360 - prospecting,2022-04-29,138.64482385013849
product b,always on,always on,dv360 - prospecting,2022-04-30,130.21574318603405
product b,always on,always on,dv360 - prospecting,2022-05-01,118.62567866279159
product b,always on,always on,dv360 - prospecting,2022-05-02,2388.0340223144954
product b,always on,always on,dv360 - prospecting,2022-05-03,131.50259973962216
product b,always on,always on,dv360 - prospecting,2022-05-04,143.92775960445692
product b,always on,always on,dv360 - prospecting,2022-05-05,138.25125709024104
product b,always on,always on,dv360 - prospecting,2022-05-06,147.95242629108094
product b,always on,always on,dv360 - prospecting,2022-05-07,141.2566148754814
product b,always on,always on,dv360 - prospecting,2022-05-08,137.71383607853204
product b,always on,always on,dv360 - prospecting,2022-05-09,2372.0169985522753
product b,always on,always on,dv360 - prospecting,2022-05-10,129.14796628354503
product b,always on,always on,dv360 - prospecting,2022-05-11,135.99879502564946
product b,always on,always on,dv360 - prospecting,2022-05-12,150.29151890006651
product b,always on,always on,dv360 - prospecting,2022-05-13,135.46136153665083
product b,always on,always on,dv360 - prospecting,2022-05-14,142.91942235899316
product b,always on,always on,dv360 - prospecting,2022-05-15,133.82423881530872
product b,always on,always on,dv360 - prospecting,2022-05-16,2426.6599679961168
product b,always on,always on,dv360 - prospecting,2022-05-17,123.49616711278534
product b,always on,always on,dv360 - prospecting,2022-05-18,133.48921658550896
product b,always on,always on,dv360 - prospecting,2022-05-19,153.0922399927978
product b,always on,always on,dv360 - prospecting,2022-05-20,128.93981634367452
product b,always on,always on,dv360 - prospecting,2022-05-21,136.27178192874175
product b,always on,always on,dv360 - prospecting,2022-05-22,135.95065849507131
product b,always on,always on,dv360 - prospecting,2022-05-23,2433.0704768837281
product b,always on,always on,dv360 - prospecting,2022-05-24,138.42357702833874
product b,always on,always on,dv360 - prospecting,2022-05-25,140.27374425508773
product b,always on,always on,dv360 - prospecting,2022-05-26,146.77411220311592
product b,always on,always on,dv360 - prospecting,2022-05-27,142.92784605987617
product b,always on,always on,dv360 - prospecting,2022-05-28,157.72560275171554
product b,always on,always on,dv360 - prospecting,2022-05-29,148.15082098700415
product b,always on,always on,dv360 - prospecting,2022-05-30,2403.7973864129694
product b,always on,always on,dv360 - prospecting,2022-05-31,142.79378938977518
product b,always on,always on,dv360 - prospecting,2022-06-01,132.34339881274622
product b,always on,always on,dv360 - prospecting,2022-06-02,144.68394464002125
product b,always on,always on,dv360 - prospecting,2022-06-03,140.384198905236
product b,always on,always on,dv360 - prospecting,2022-06-04,125.17050602945346
product b,always on,always on,dv360 - prospecting,2022-06-05,129.25129338919052
product b,always on,always on,dv360 - prospecting,2022-06-06,2437.5421965908663
product b,always on,always on,dv360 - prospecting,2022-06-07,144.16752319664826
product b,always on,always on,dv360 - prospecting,2022-06-08,131.68530533081582
product b,always on,always on,dv360 - prospecting,2022-06-09,141.38466191866098
product b,always on,always on,dv360 - prospecting,2022-06-10,136.48004251489149
product b,always on,always on,dv360 - prospecting,2022-06-11,140.46256867629225
product b,always on,always on,dv360 - prospecting,2022-06-12,131.33779148446533
product b,always on,always on,dv360 - prospecting,2022-06-13,2417.6934733995154
product b,always on,always on,dv360 - prospecting,2022-06-14,133.16471370650063
product b,always on,always on,dv360 - prospecting,2022-06-15,134.99267455434443
product b,always on,always on,dv360 - prospecting,2022-06-16,137.36099356632951
product b,always on,always on,dv360 - prospecting,2022-06-17,126.87554241274215
product b,always on,always on,dv360 - prospecting,2022-06-18,112.51867668642157
product b,always on,always on,dv360 - prospecting,2022-06-19,133.90702712177801
product b,always on,always on,dv360 - prospecting,2022-06-20,2411.6816774885679
product b,always on,always on,dv360 - prospecting,2022-06-21,141.33663665734798
product b,always on,always on,dv360 - prospecting,2022-06-22,133.59391489274728
product b,always on,always on,dv360 - prospecting,2022-06-23,143.54195026282034
product b,always on,always on,dv360 - prospecting,2022-06-24,133.17072170140679
product b,always on,always on,dv360 - prospecting,2022-06-25,131.7943775121899
product b,always on,always on,dv360 - prospecting,2022-06-26,148.28330284280526
product b,always on,always on,dv360 - prospecting,2022-06-27,2353.354324775361
product b,always on,always on,dv360 - prospecting,2022-06-28,124.33948657978942
product b,always on,always on,dv360 - prospecting,2022-06-29,148.46434317911331
product b,always on,always on,dv360 - prospecting,2022-06-30,111.99042564456288
product b,always on,always on,dv360 - prospecting,2022-07-01,148.52307242163849
product b,always on,always on,dv360 - prospecting,2022-07-02,138.73937492580438
product b,always on,always on,dv360 - prospecting,2022-07-03,135.32564490104176
product b,always on,always on,dv360 - prospecting,2022-07-04,2367.4165574438243
product b,always on,always on,dv360 - prospecting,2022-07-05,149.05464546634167
product b,always on,always on,dv360 - prospecting,2022-07-06,121.18930078872154
product b,always on,always on,dv360 - prospecting,2022-07-07,109.53310396350516
product b,always on,always on,dv360 - prospecting,2022-07-08,144.87093063098825
product b,always on,always on,dv360 - prospecting,2022-07-09,145.06081165884041
product b,always on,always on,dv360 - prospecting,2022-07-10,143.06414501422952
product b,always on,always on,dv360 - prospecting,2022-07-11,2429.9971070446313
product b,always on,always on,dv360 - prospecting,2022-07-12,155.11962486836268
product b,always on,always on,dv360 - prospecting,2022-07-13,145.09651353720685
product b,always on,always on,dv360 - prospecting,2022-07-14,138.84315455553602
product b,always on,always on,dv360 - prospecting,2022-07-15,102.17920908672782
product b,always on,always on,dv360 - prospecting,2022-07-16,139.5294243548631
product b,always on,always on,dv360 - prospecting,2022-07-17,154.25763240107216
product b,always on,always on,dv360 - prospecting,2022-07-18,2457.2998353253965
product b,always on,always on,dv360 - prospecting,2022-07-19,136.45475413022285
product b,always on,always on,dv360 - prospecting,2022-07-20,142.89141147525737
product b,always on,always on,dv360 - prospecting,2022-07-21,143.1557379067616
product b,always on,always on,dv360 - prospecting,2022-07-22,139.61161218312265
product b,always on,always on,dv360 - prospecting,2022-07-23,125.63500056388857
product b,always on,always on,dv360 - prospecting,2022-07-24,144.8037214345182
product b,always on,always on,dv360 - prospecting,2022-07-25,2357.2106149390083
product b,always on,always on,dv360 - prospecting,2022-07-26,152.59995547284277
product b,always on,always on,dv360 - prospecting,2022-07-27,144.2794836317544
product b,always on,always on,dv360 - prospecting,2022-07-28,129.59597114268604
product b,always on,always on,dv360 - prospecting,2022-07-29,135.96071738250114
product b,always on,always on,dv360 - prospecting,2022-07-30,139.25140236338297
product b,always on,always on,dv360 - prospecting,2022-07-31,142.35399223213662
product b,always on,always on,dv360 - prospecting,2022-08-01,2406.3418107459115
product b,always on,always on,dv360 - prospecting,2022-08-02,144.27078417511851
product b,always on,always on,dv360 - prospecting,2022-08-03,148.67212295560677
product b,always on,always on,dv360 - prospecting,2022-08-04,149.75346592804004
product b,always on,always on,dv360 - prospecting,2022-08-05,130.63521402532945
product b,always on,always on,dv360 - prospecting,2022-08-06,130.08600714599902
product b,always on,always on,dv360 - prospecting,2022-08-07,124.97651913662487
product b,always on,always on,dv360 - prospecting,2022-08-08,2279.3123120126616
product b,always on,always on,dv360 - prospecting,2022-08-09,135.57081597030685
product b,always on,always on,dv360 - prospecting,2022-08-10,139.12796428922903
product b,always on,always on,dv360 - prospecting,2022-08-11,119.50035565646164
product b,always on,always on,dv360 - prospecting,2022-08-12,146.63524100759005
product b,always on,always on,dv360 - prospecting,2022-08-13,132.71925482325855
product b,always on,always on,dv360 - prospecting,2022-08-14,135.9089442710407
product b,always on,always on,dv360 - prospecting,2022-08-15,2400.1107418150077
product b,always on,always on,dv360 - prospecting,2022-08-16,132.61442648195552
product b,always on,always on,dv360 - prospecting,2022-08-17,139.67224244589926
product b,always on,always on,dv360 - prospecting,2022-08-18,146.99664617936293
product b,always on,always on,dv360 - prospecting,2022-08-19,134.32791755753234
product b,always on,always on,dv360 - prospecting,2022-08-20,126.45996080543688
product b,always on,always on,dv360 - prospecting,2022-08-21,128.599310772046
product b,always on,always on,dv360 - prospecting,2022-08-22,2292.2999107460664
product b,always on,always on,dv360 - prospecting,2022-08-23,140.13822116016445
product b,always on,always on,dv360 - prospecting,2022-08-24,138.23543897858028
product b,always on,always on,dv360 - prospecting,2022-08-25,131.704914816409
product b,always on,always on,dv360 - prospecting,2022-08-26,129.41607563702757
product b,always on,always on,dv360 - prospecting,2022-08-27,123.17019065608436
product b,always on,always on,dv360 - prospecting,2022-08-28,133.41471561061635
product b,always on,always on,dv360 - prospecting,2022-08-29,2425.0315028784094
product b,always on,always on,dv360 - prospecting,2022-08-30,127.37272505902817
product b,always on,always on,dv360 - prospecting,2022-08-31,132.07647060096986
product b,always on,always on,dv360 - prospecting,2022-09-01,151.23035878675591
product b,always on,always on,dv360 - prospecting,2022-09-02,137.07985511538874
product b,always on,always on,dv360 - prospecting,2022-09-03,130.51696617785169
product b,always on,always on,dv360 - prospecting,2022-09-04,136.08856340835604
product b,always on,always on,dv360 - prospecting,2022-09-05,2496.0699054116608
product b,always on,always on,dv360 - prospecting,2022-09-06,151.82893812438638
product b,always on,always on,dv360 - prospecting,2022-09-07,137.14318653593475
product b,always on,always on,dv360 - prospecting,2022-09-08,144.01405429377007
product b,always on,always on,dv360 - prospecting,2022-09-09,134.28575250989118
product b,always on,always on,dv360 - prospecting,2022-09-10,137.18902568423738
product b,always on,always on,dv360 - prospecting,2022-09-11,132.28368361248022
product b,always on,always on,dv360 - prospecting,2022-09-12,2465.728177788189
product b,always on,always on,dv360 - prospecting,2022-09-13,138.3425025527599
product b,always on,always on,dv360 - prospecting,2022-09-14,129.43622092132736
product b,always on,always on,dv360 - prospecting,2022-09-15,137.54433743236888
product b,always on,always on,dv360 - prospecting,2022-09-16,130.86959677720702
product b,always on,always on,dv360 - prospecting,2022-09-17,138.8441877909998
product b,always on,always on,dv360 - prospecting,2022-09-18,130.99487394314926
product b,always on,always on,dv360 - prospecting,2022-09-19,2379.7071888304845
product b,always on,always on,dv360 - prospecting,2022-09-20,147.26563745953197
product b,always on,always on,dv360 - prospecting,2022-09-21,134.94515838263192
product b,always on,always on,dv360 - prospecting,2022-09-22,112.80762490106775
product b,always on,always on,dv360 - prospecting,2022-09-23,141.07645345839006
product b,always on,always on,dv360 - prospecting,2022-09-24,128.60862932685197
product b,always on,always on,dv360 - prospecting,2022-09-25,134.67336282648793
product b,always on,always on,dv360 - prospecting,2022-09-26,2443.3581698102457
product b,always on,always on,dv360 - prospecting,2022-09-27,141.75953233906003
product b,always on,always on,dv360 - prospecting,2022-09-28,143.11036658875312
product b,always on,always on,dv360 - prospecting,2022-09-29,125.89595566015393
product b,always on,always on,dv360 - prospecting,2022-09-30,149.04538480359687
product b,always on,always on,dv360 - prospecting,2022-10-01,155.07327923023661
product b,always on,always on,dv360 - prospecting,2022-10-02,122.20593349670806
product b,always on,always on,dv360 - prospecting,2022-10-03,2412.9296990634266
product b,always on,always on,dv360 - prospecting,2022-10-04,137.33640056305521
product b,always on,always on,dv360 - prospecting,2022-10-05,152.48132518331943
product b,always on,always on,dv360 - prospecting,2022-10-06,154.27791369061225
product b,always on,always on,dv360 - prospecting,2022-10-07,148.5420638703867
product b,always on,always on,dv360 - prospecting,2022-10-08,142.48095691135748
product b,always on,always on,dv360 - prospecting,2022-10-09,135.28075686232893
product b,always on,always on,dv360 - prospecting,2022-10-10,2426.1480297875382
product b,always on,always on,dv360 - prospecting,2022-10-11,141.86724246459232
product b,always on,always on,dv360 - prospecting,2022-10-12,141.78976826348148
product b,always on,always on,dv360 - prospecting,2022-10-13,135.04923363843443
product b,always on,always on,dv360 - prospecting,2022-10-14,141.94423131412117
product b,always on,always on,dv360 - prospecting,2022-10-15,140.83462840788994
product b,always on,always on,dv360 - prospecting,2022-10-16,150.41301857878787
product b,always on,always on,dv360 - prospecting,2022-10-17,2378.0984649214215
product b,always on,always on,dv360 - prospecting,2022-10-18,141.404293654348
product b,always on,always on,dv360 - prospecting,2022-10-19,129.03628213542606
product b,always on,always on,dv360 - prospecting,2022-10-20,127.29261135539286
product b,always on,always on,dv360 - prospecting,2022-10-21,147.42271810210065
product b,always on,always on,dv360 - prospecting,2022-10-22,129.87607563133841
product b,always on,always on,dv360 - prospecting,2022-10-23,151.65020982356498
product b,always on,always on,dv360 - prospecting,2022-10-24,2405.9781115046644
product b,always on,always on,dv360 - prospecting,2022-10-25,122.6928046969488
product b,always on,always on,dv360 - prospecting,2022-10-26,131.23552080048771
product b,always on,always on,dv360 - prospecting,2022-10-27,139.36225646642828
product b,always on,always on,dv360 - prospecting,2022-10-28,132.91779916010674
product b,always on,always on,dv360 - prospecting,2022-10-29,145.37429231717891
product b,always on,always on,dv360 - prospecting,2022-10-30,146.64771683539118
product b,always on,always on,dv360 - prospecting,2022-10-31,2385.1697495960952
product b,always on,always on,dv360 - prospecting,2022-11-01,135.12831281545277
product b,always on,always on,dv360 - prospecting,2022-11-02,134.98141583042985
product b,always on,always on,dv360 - prospecting,2022-11-03,135.318043299316
product b,always on,always on,dv360 - prospecting,2022-11-04,133.498813227846
product b,always on,always on,dv360 - prospecting,2022-11-05,132.77515876223788
product b,always on,always on,dv360 - prospecting,2022-11-06,147.58819576270506
product b,always on,always on,dv360 - prospecting,2022-11-07,2410.6489202421003
product b,always on,always on,dv360 - prospecting,2022-11-08,151.79099592900425
product b,always on,always on,dv360 - prospecting,2022-11-09,125.428254902738
product b,always on,always on,dv360 - prospecting,2022-11-10,122.4538372847345
product b,always on,always on,dv360 - prospecting,2022-11-11,136.59341261942285
product b,always on,always on,dv360 - prospecting,2022-11-12,141.40360187031888
product b,always on,always on,dv360 - prospecting,2022-11-13,137.67404423967403
product b,always on,always on,dv360 - prospecting,2022-11-14,2414.579349293122
product b,always on,always on,dv360 - prospecting,2022-11-15,134.12803691950378
product b,always on,always on,dv360 - prospecting,2022-11-16,136.7939638986339
product b,always on,always on,dv360 - prospecting,2022-11-17,135.42359340078895
product b,always on,always on,dv360 - prospecting,2022-11-18,139.2347835004129
product b,always on,always on,dv360 - prospecting,2022-11-19,142.08477833420116
product b,always on,always on,dv360 - prospecting,2022-11-20,139.22688858924118
product b,always on,always on,dv360 - prospecting,2022-11-21,2404.2946665069517
product b,always on,always on,dv360 - prospecting,2022-11-22,146.6900846195733
product b,always on,always on,dv360 - prospecting,2022-11-23,140.82239047237132
product b,always on,always on,dv360 - prospecting,2022-11-24,145.17849161974212
product b,always on,always on,dv360 - prospecting,2022-11-25,126.24187159058096
product b,always on,always on,dv360 - prospecting,2022-11-26,147.66968661358158
product b,always on,always on,dv360 - prospecting,2022-11-27,148.66267815950829
product b,always on,always on,dv360 - prospecting,2022-11-28,2510.5806572879828
product b,always on,always on,dv360 - prospecting,2022-11-29,148.00000054634279
product b,always on,always on,dv360 - prospecting,2022-11-30,133.07014059102059
product b,always on,always on,dv360 - prospecting,2022-12-01,135.67063454079988
product b,always on,always on,dv360 - prospecting,2022-12-02,138.41856320958254
product b,always on,always on,dv360 - prospecting,2022-12-03,138.62526042012803
product b,always on,always on,dv360 - prospecting,2022-12-04,134.71242711203584
product b,always on,always on,dv360 - prospecting,2022-12-05,2414.8937492240907
product b,always on,always on,dv360 - prospecting,2022-12-06,144.55978632657332
product b,always on,always on,dv360 - prospecting,2022-12-07,143.13657146194961
product b,always on,always on,dv360 - prospecting,2022-12-08,143.80535380110038
product b,always on,always on,dv360 - prospecting,2022-12-09,124.2213956689536
product b,always on,always on,dv360 - prospecting,2022-12-10,130.53608913115036
product b,always on,always on,dv360 - prospecting,2022-12-11,144.12338085188915
product b,always on,always on,dv360 - prospecting,2022-12-12,2401.8159708949534
product b,always on,always on,dv360 - prospecting,2022-12-13,128.83667814648842
product b,always on,always on,dv360 - prospecting,2022-12-14,132.01296410208656
product b,always on,always on,dv360 - prospecting,2022-12-15,125.21688254510111
product b,always on,always on,dv360 - prospecting,2022-12-16,145.3714150342025
product b,always on,always on,dv360 - prospecting,2022-12-17,113.270084856338
product b,always on,always on,dv360 - prospecting,2022-12-18,146.5559611012898
product b,always on,always on,dv360 - prospecting,2022-12-19,2426.6901545849091
product b,always on,always on,dv360 - prospecting,2022-12-20,155.35814546103293
product b,always on,always on,dv360 - prospecting,2022-12-21,140.67271077196148
product b,always on,always on,dv360 - prospecting,2022-12-22,125.72904873330664
product b,always on,always on,dv360 - prospecting,2022-12-23,144.35884252030573
product b,always on,always on,dv360 - prospecting,2022-12-24,147.38610425884431
product b,always on,always on,dv360 - prospecting,2022-12-25,137.78033474565774
product b,always on,always on,dv360 - prospecting,2022-12-26,2413.2415313354031
product b,always on,always on,dv360 - prospecting,2022-12-27,136.41308211533749
product b,always on,always on,dv360 - prospecting,2022-12-28,141.60081547448542
product b,always on,always on,dv360 - prospecting,2022-12-29,136.40612374580675
product b,always on,always on,dv360 - prospecting,2022-12-30,140.74684505782727
product b,always on,always on,dv360 - prospecting,2022-12-31,137.15115245420381
product b,always on,always on,dv360 - prospecting,2023-01-01,122.21275412350587
product b,always on,always on,dv360 - prospecting,2023-01-02,2340.559988496258
product b,always on,always on,dv360 - prospecting,2023-01-03,139.96049243625458
product b,always on,always on,dv360 - prospecting,2023-01-04,127.84187974675751
product b,always on,always on,dv360 - prospecting,2023-01-05,137.76013949157021
product b,always on,always on,dv360 - prospecting,2023-01-06,147.17896497571934
product b,always on,always on,dv360 - prospecting,2023-01-07,140.34455020605873
product b,always on,always on,dv360 - prospecting,2023-01-08,138.78567588891951
product b,always on,always on,dv360 - prospecting,2023-01-09,2408.9227823637971
product b,always on,always on,dv360 - prospecting,2023-01-10,135.13681947732729
product b,always on,always on,dv360 - prospecting,2023-01-11,141.82944070492417
product b,always on,always on,dv360 - prospecting,2023-01-12,151.66742112266991
product b,always on,always on,dv360 - prospecting,2023-01-13,149.44239055028203
product b,always on,always on,dv360 - prospecting,2023-01-14,130.53338114230579
product b,always on,always on,dv360 - prospecting,2023-01-15,147.70063190217141
product b,always on,always on,dv360 - prospecting,2023-01-16,2368.5033052750064
product b,always on,always on,dv360 - prospecting,2023-01-17,135.2058768740479
product b,always on,always on,dv360 - prospecting,2023-01-18,152.38409501508215
product b,always on,always on,dv360 - prospecting,2023-01-19,133.2342458723397
product b,always on,always on,dv360 - prospecting,2023-01-20,139.59548089819356
product b,always on,always on,dv360 - prospecting,2023-01-21,125.61377322276401
product b,always on,always on,dv360 - prospecting,2023-01-22,138.02627824464486
product b,always on,always on,dv360 - prospecting,2023-01-23,2463.9365311123029
product b,always on,always on,dv360 - prospecting,2023-01-24,141.8431161154783
product b,always on,always on,dv360 - prospecting,2023-01-25,133.31647919070096
product b,always on,always on,dv360 - prospecting,2023-01-26,150.44346724408169
product b,always on,always on,dv360 - prospecting,2023-01-27,145.22870705296984
product b,always on,always on,dv360 - prospecting,2023-01-28,137.58909240618624
product b,always on,always on,dv360 - prospecting,2023-01-29,136.48847686519852
product b,always on,always on,dv360 - prospecting,2023-01-30,2487.2130387574516
product b,always on,always on,dv360 - prospecting,2023-01-31,132.89795281760496
product b,always on,always on,dv360 - prospecting,2023-02-01,145.78420693341235
product b,always on,always on,dv360 - prospecting,2023-02-02,139.63948131337466
product b,always on,always on,dv360 - prospecting,2023-02-03,140.46605133139272
product b,always on,always on,dv360 - prospecting,2023-02-04,137.73273593347537
product b,always on,always on,dv360 - prospecting,2023-02-05,145.05660198287771
product b,always on,always on,dv360 - prospecting,2023-02-06,2367.5850191528493
product b,always on,always on,dv360 - prospecting,2023-02-07,154.04165202832249
product b,always on,always on,dv360 - prospecting,2023-02-08,136.68765258665783
product b,always on,always on,dv360 - prospecting,2023-02-09,137.13044117510611
product b,always on,always on,dv360 - prospecting,2023-02-10,137.87014914344405
product b,always on,always on,dv360 - prospecting,2023-02-11,121.90261723606305
product b,always on,always on,dv360 - prospecting,2023-02-12,132.1972662340159
product b,always on,always on,dv360 - prospecting,2023-02-13,2394.9631657333789
product b,always on,always on,dv360 - prospecting,2023-02-14,123.84988156847976
product b,always on,always on,dv360 - prospecting,2023-02-15,131.35633097123534
product b,always on,always on,dv360 - prospecting,2023-02-16,138.12852235012821
product b,always on,always on,dv360 - prospecting,2023-02-17,128.78028208059391
product b,always on,always on,dv360 - prospecting,2023-02-18,148.00047413650179
product b,always on,always on,dv360 - prospecting,2023-02-19,131.29104740753053
product b,always on,always on,dv360 - prospecting,2023-02-20,2405.578763659259
product b,always on,always on,dv360 - prospecting,2023-02-21,141.53594153429788
product b,always on,always on,dv360 - prospecting,2023-02-22,132.90070247629305
product b,always on,always on,dv360 - prospecting,2023-02-23,143.62112328936269
product b,always on,always on,dv360 - prospecting,2023-02-24,149.1913284181303
product b,always on,always on,dv360 - prospecting,2023-02-25,126.81631518134645
product b,always on,always on,dv360 - prospecting,2023-02-26,135.53987237791142
product b,always on,always on,dv360 - prospecting,2023-02-27,2457.5016524224893
product b,always on,always on,dv360 - prospecting,2023-02-28,129.04920483661863
product b,always on,always on,dv360 - prospecting,2023-03-01,129.76154139447249
product b,always on,always on,dv360 - prospecting,2023-03-02,136.99747142479342
product b,always on,always on,dv360 - prospecting,2023-03-03,142.05643705832534
product b,always on,always on,dv360 - prospecting,2023-03-04,144.23058236023365
product b,always on,always on,dv360 - prospecting,2023-03-05,130.6901957598954
product b,always on,always on,dv360 - prospecting,2023-03-06,2436.8424077590557
product b,always on,always on,dv360 - prospecting,2023-03-07,135.23724922304609
product b,always on,always on,dv360 - prospecting,2023-03-08,146.09906574384325
product b,always on,always on,dv360 - prospecting,2023-03-09,136.01067556871703
product b,always on,always on,dv360 - prospecting,2023-03-10,137.74729059147518
product b,always on,always on,dv360 - prospecting,2023-03-11,126.74643844193463
product b,always on,always on,dv360 - prospecting,2023-03-12,134.73312603104176
product b,always on,always on,dv360 - prospecting,2023-03-13,2372.2019406748154
product b,always on,always on,dv360 - prospecting,2023-03-14,101.46203695111768
product b,always on,always on,dv360 - prospecting,2023-03-15,140.42023506549435
product b,always on,always on,dv360 - prospecting,2023-03-16,137.98084244069778
product b,always on,always on,dv360 - prospecting,2023-03-17,131.52584390189708
product b,always on,always on,dv360 - prospecting,2023-03-18,149.69617143830993
product b,always on,always on,dv360 - prospecting,2023-03-19,146.5391691859198
product b,always on,always on,dv360 - prospecting,2023-03-20,2374.9182582038743
product b,always on,always on,dv360 - prospecting,2023-03-21,128.25950482469318
product b,always on,always on,dv360 - prospecting,2023-03-22,142.36809605306726
product b,always on,always on,dv360 - prospecting,2023-03-23,114.06297718377871
product b,always on,always on,dv360 - prospecting,2023-03-24,145.97329455423332
product b,always on,always on,dv360 - prospecting,2023-03-25,150.31430898573359
product b,always on,always on,dv360 - prospecting,2023-03-26,129.98873968819365
product b,always on,always on,dv360 - prospecting,2023-03-27,2452.19047638496
product b,always on,always on,dv360 - prospecting,2023-03-28,142.5139827984562
product b,always on,always on,dv360 - prospecting,2023-03-29,134.78938922648447
product b,always on,always on,dv360 - prospecting,2023-03-30,119.40886774640302
product b,always on,always on,dv360 - prospecting,2023-03-31,139.85434089703307
product b,always on,always on,dv360 - prospecting,2023-04-01,135.0346771367804
product b,always on,always on,dv360 - prospecting,2023-04-02,151.56141494319721
product b,always on,always on,dv360 - prospecting,2023-04-03,2340.5227613099883
product b,always on,always on,dv360 - prospecting,2023-04-04,141.87198849909691
product b,always on,always on,dv360 - prospecting,2023-04-05,131.32731953224317
product b,always on,always on,dv360 - prospecting,2023-04-06,134.19659291580587
